id,dataset,kecamatan,gender,latitude,longitude,panjang,lebar,ac,air_panas,bak_mandi,bantal,bathtub,cctv,cermin,cleaning_service,dapur,dispenser,ember_mandi,guling,jemuran,kamar_mandi_dalam,kamar_mandi_luar,kartu_akses,kasur,kipas_angin,kloset_duduk,kloset_jongkok,kulkas,kursi,laundry,lemari_baju,locker,meja,meja_makan,microwave,mushola,parkir_mobil,parkir_motor,parkir_sepeda,penjaga_kos,rice_cooker,ruang_santai,shower,sofa,taman,termasuk_listrik,tv,wastafel,wifi,harga,luas,kategori_harga,total_facilities,jumlah_fasilitas_premium,jumlah_fasilitas_non_premium,jumlah_fasilitas_netral,luas_m2
456,maranata,sukajadi,Kos Campur,-6.8930641,107.588807,3,3,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1900000,9,Medium,21,9,2,10,9
457,maranata,cicendo,Kos Campur,-6.898487,107.590566,4,4,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,700000,16,Low,17,2,7,8,16
458,maranata,sukajadi,Kos Campur,-6.887031,107.593396,4,5,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1300000,20,Medium,19,5,4,10,20
459,maranata,sukasari,Kos Putri,-6.875873,107.584441,3,4,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1449000,12,Medium,22,7,4,11,12
460,maranata,sukasari,Kos Campur,-6.87165,107.59019,4,2.8,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,800000,11.2,Low,6,1,5,0,11.2
461,maranata,sukajadi,Kos Campur,-6.8857191,107.5769227,4.5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1000000,13.5,Low,11,4,2,5,13.5
462,maranata,sukajadi,Kos Campur,-6.882523,107.581336,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1600000,20,Medium,15,6,2,7,20
463,maranata,cicendo,Kos Campur,-6.898487,107.590566,4,4,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,650000,16,Low,16,2,6,8,16
464,maranata,sukajadi,Kos Campur,-6.8930641,107.588807,3,3,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1200000,9,Medium,21,7,4,10,9
465,maranata,cicendo,Kos Putri,-6.900428,107.595074,4,5,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1700000,20,Medium,22,8,4,10,20
466,maranata,sukasari,Kos Putri,-6.882197625,107.5765475,2.8,2.8,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,650000,7.84,Low,17,2,6,9,7.84
467,maranata,sukajadi,Kos Campur,-6.887125404,107.5941472,2.7,2.7,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,600000,7.29,Low,11,0,5,6,7.29
468,maranata,sukajadi,Kos Campur,-6.890531,107.588584,2,6,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1500000,12,Medium,19,7,2,10,12
469,maranata,sukajadi,Kos Putri,-6.893052,107.592143,3,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,600000,9,Low,12,0,5,7,9
470,maranata,sukasari,Kos Putri,-6.880047,107.578493,3,3,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,800000,9,Low,15,3,6,6,9
471,maranata,sukajadi,Kos Campur,-6.8857191,107.5769227,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,950000,9,Low,12,3,4,5,9
472,maranata,sukajadi,Kos Campur,-6.882555,107.581349,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1100000,12,Medium,14,6,2,6,12
473,maranata,sukasari,Kos Putri,-6.869558,107.581502,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1700000,15,Medium,10,4,1,5,15
474,maranata,sukajadi,Kos Campur,-6.887821,107.582003,3,3,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1400000,9,Medium,21,9,2,10,9
475,maranata,sukasari,Kos Campur,-6.868652819,107.5902982,3,5,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,800000,15,Low,9,1,5,3,15
476,maranata,sukajadi,Kos Campur,-6.882637,107.581199,3,3,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1100000,9,Medium,16,5,2,9,9
477,maranata,sukajadi,Kos Campur,-6.8827674,107.5811667,3,3.5,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1500000,10.5,Medium,18,8,1,9,10.5
478,maranata,sukajadi,Kos Campur,-6.8794209,107.5896429,3,4,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1800000,12,Medium,25,10,3,12,12
479,maranata,sukajadi,Kos Campur,-6.882566,107.581338,4,5,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1400000,20,Medium,17,8,2,7,20
480,maranata,sukajadi,Kos Campur,-6.883129,107.582943,3,4,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1300005,12,Medium,21,6,4,11,12
481,maranata,sukasari,Kos Putri,-6.875873,107.584441,3,4.2,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1350000,12.6,Medium,24,8,4,12,12.6
482,maranata,sukajadi,Kos Campur,-6.885772,107.58292,2.5,3,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1400000,7.5,Medium,17,7,1,9,7.5
483,maranata,cimahi utara,Kos Putri,-6.883025921,107.5686471,3,3,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,700000,9,Low,23,7,5,11,9
484,maranata,cicendo,Kos Campur,-6.902356,107.585813,3,4,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,900000,12,Low,8,1,3,4,12
485,telkom,dayeuhkolot,Kos Putra,-6.9804498,107.6291026,4,3,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1138200,12,Medium,16,6,2,8,12
486,telkom,dayeuhkolot,Kos Putra,-6.9804498,107.6291026,4,5,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1221000,20,Medium,17,6,3,8,20
487,telkom,bandung kidul,Kos Campur,-6.957685,107.624921,5,6,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,2950000,30,High,25,11,3,11,30
488,telkom,dayeuhkolot,Kos Putri,-6.976836,107.633879,3,3,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1450000,9,Medium,20,8,3,9,9
489,telkom,bojongsoang,Kos Putri,-6.9855712,107.632945,3,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1000000,9,Low,16,4,6,6,9
490,telkom,dayeuhkolot,Kos Putra,-6.972495479,107.6215624,3,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,500000,12,Lowest,11,1,7,3,12
491,telkom,dayeuhkolot,Kos Putra,-6.976962,107.633208,3,4,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1300000,12,Medium,18,7,2,9,12
492,telkom,dayeuhkolot,Kos Putra,-6.978917,107.630519,3,4,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1250000,12,Medium,18,6,1,11,12
493,telkom,dayeuhkolot,Kos Putra,-6.982055962,107.6291,2.5,4,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1200000,10,Medium,21,7,3,11,10
494,telkom,bojongsoang,Kos Putri,-6.973686223,107.6369137,2.8,2.8,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1400000,7.84,Medium,20,7,3,10,7.84
495,telkom,dayeuhkolot,Kos Putri,-6.978068,107.633551,3,4,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,700000,12,Low,20,3,5,12,12
496,telkom,bojongsoang,Kos Campur,-6.969910973,107.6366937,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,700000,12,Low,3,1,1,1,12
497,telkom,bojongsoang,Kos Putra,-6.979367,107.634527,5,3.5,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,800000,17.5,Low,14,3,5,6,17.5
498,telkom,bandung kidul,Kos Campur,-6.959471,107.6438254,3,3,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1300000,9,Medium,24,10,2,12,9
499,telkom,dayeuhkolot,Kos Putra,-6.978293869,107.6321626,3,5,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1700000,15,Medium,17,7,2,8,15
500,telkom,dayeuhkolot,Kos Putra,-6.970709,107.63278,3,3,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,800000,9,Low,14,3,5,6,9
501,telkom,dayeuhkolot,Kos Putra,-6.977876,107.629316,3,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,600000,12,Low,16,2,6,8,12
502,telkom,dayeuhkolot,Kos Putri,-6.977159,107.632692,3.5,3.5,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1300000,12.25,Medium,19,7,2,10,12.25
503,telkom,dayeuhkolot,Kos Putri,-6.971174,107.633243,4,4,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,915000,16,Low,16,5,2,9,16
504,telkom,dayeuhkolot,Kos Putri,-6.9679002,107.6345587,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1500000,12,Medium,12,5,2,5,12
505,telkom,bojongsoang,Kos Putri,-6.973692,107.633916,3,3,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1000000,9,Low,20,8,3,9,9
506,telkom,bojongsoang,Kos Putri,-6.97315277,107.6394135,3,4,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1000000,12,Low,18,6,4,8,12
507,telkom,bojongsoang,Kos Putri,-6.976712326,107.6351065,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,800000,9,Low,14,5,2,7,9
508,telkom,bojongsoang,Kos Putri,-6.97380836,107.6340752,3,4,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,920000,12,Low,16,4,4,8,12
509,telkom,dayeuhkolot,Kos Putri,-6.972403,107.635462,3,4,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1200000,12,Medium,15,3,4,8,12
510,telkom,dayeuhkolot,Kos Putra,-6.974030001,107.6310001,3,4,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1200000,12,Medium,19,8,4,7,12
511,telkom,bojongsoang,Kos Campur,-6.95887,107.644075,4,4,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,2150000,16,High,22,11,2,9,16
512,telkom,bandung kidul,Kos Campur,-6.963949,107.648325,3,3,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,900000,9,Low,12,3,2,7,9
513,telkom,dayeuhkolot,Kos Putri,-6.977972609,107.6294678,3,2.5,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1150000,7.5,Medium,20,7,3,10,7.5
514,telkom,dayeuhkolot,Kos Putra,-6.9685092,107.6259411,3,3,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,700000,9,Low,15,5,4,6,9
515,telkom,dayeuhkolot,Kos Putri,-6.9689988,107.6347289,3,3,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1850000,9,Medium,20,9,3,8,9
516,telkom,bojongsoang,Kos Campur,-6.958964,107.644168,4,4,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,3000000,16,High,22,10,2,10,16
517,telkom,dayeuhkolot,Kos Putra,-6.978877809,107.6302457,3,3,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1000000,9,Low,19,7,4,8,9
518,telkom,bojongsoang,Kos Putri,-6.971894,107.63971,3,3,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1600000,9,Medium,17,7,3,7,9
519,telkom,bandung kidul,Kos Putra,-6.965243,107.639816,3,4,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1100000,12,Medium,21,4,5,12,12
520,telkom,dayeuhkolot,Kos Putri,-6.9795961,107.631014,3,3,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1200000,9,Medium,19,6,3,10,9
521,telkom,bandung kidul,Kos Campur,-6.9594395,107.6436519,3,3,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1700000,9,Medium,25,11,2,12,9
522,telkom,bojongsoang,Kos Putri,-6.971313,107.637991,3,3,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1500000,9,Medium,21,9,2,10,9
523,telkom,dayeuhkolot,Kos Campur,-6.966037516,107.6335237,5,6,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,2500000,30,High,18,5,3,10,30
524,telkom,dayeuhkolot,Kos Putri,-6.978206899,107.6322842,3,4,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1500000,12,Medium,15,4,3,8,12
525,telkom,bandung kidul,Kos Campur,-6.962702836,107.6432936,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,850000,9,Low,8,2,3,3,9
526,telkom,bojongsoang,Kos Putri,-6.972187,107.638064,3,3,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,950000,9,Low,17,5,4,8,9
527,telkom,dayeuhkolot,Kos Putra,-6.981573,107.628988,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1917000,16,Medium,18,9,1,8,16
528,telkom,dayeuhkolot,Kos Campur,-6.974233,107.625949,5,3.6,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1250000,18,Medium,12,5,2,5,18
529,telkom,buahbatu,Kos Campur,-6.955747,107.641367,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,750000,9,Low,6,1,3,2,9
530,telkom,bojongsoang,Kos Putra,-6.98010581,107.6328065,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,650000,9,Low,12,2,3,7,9
531,telkom,buahbatu,Kos Campur,-6.9571174,107.6425106,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1000000,9,Low,17,8,3,6,9
532,telkom,bandung kidul,Kos Putra,-6.963436005,107.6351891,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,700000,9,Low,8,1,3,4,9
533,telkom,dayeuhkolot,Kos Putra,-6.979203612,107.6281388,3,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,850000,12,Low,11,2,3,6,12
534,telkom,dayeuhkolot,Kos Putra,-6.966814202,107.6332068,3,4,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1000000,12,Low,20,5,6,9,12
535,telkom,dayeuhkolot,Kos Putra,-6.979573,107.629843,3,3,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,2900000,9,High,17,4,6,7,9
536,telkom,dayeuhkolot,Kos Putra,-6.9796208,107.6305188,3,4,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1500000,12,Medium,15,5,2,8,12
537,telkom,bojongsoang,Kos Putra,-6.96996,107.636307,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,900000,9,Low,9,2,5,2,9
538,telkom,bojongsoang,Kos Campur,-6.975243,107.647713,4,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,500000,16,Lowest,11,1,4,6,16
539,telkom,bojongsoang,Kos Putri,-6.983014,107.631821,3,4,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,850000,12,Low,19,4,4,11,12
540,telkom,bojongsoang,Kos Putra,-6.980101483,107.6328256,3,4,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,650000,12,Low,15,3,3,9,12
541,telkom,buahbatu,Kos Putra,-6.957298075,107.6467795,3,4,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,850000,12,Low,10,1,3,6,12
542,telkom,bandung kidul,Kos Campur,-6.959327299,107.6455902,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250000,12,Medium,5,3,0,2,12
543,telkom,dayeuhkolot,Kos Putra,-6.977836,107.633589,3,3,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,800000,9,Low,13,2,4,7,9
544,telkom,bandung kidul,Kos Putra,-6.961216,107.641146,2,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,700000,6,Low,13,2,6,5,6
545,telkom,bojongsoang,Kos Putra,-6.978127,107.636445,3,4,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1200000,12,Medium,14,2,5,7,12
546,telkom,bojongsoang,Kos Putra,-6.971199567,107.6360285,3,3,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,750000,9,Low,17,3,5,9,9
547,telkom,dayeuhkolot,Kos Putra,-6.9683375,107.6331619,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1200000,12,Medium,10,3,3,4,12
548,telkom,dayeuhkolot,Kos Campur,-6.968418,107.625857,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,650000,12,Low,6,1,3,2,12
549,telkom,bojongsoang,Kos Putra,-6.96996,107.636307,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1000000,12,Low,10,2,3,5,12
550,telkom,buahbatu,Kos Putra,-6.959718245,107.6477323,3,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1100000,12,Medium,9,4,1,4,12
551,telkom,bojongsoang,Kos Putri,-6.973425312,107.6368546,3,4,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1500000,12,Medium,16,5,3,8,12
552,telkom,dayeuhkolot,Kos Putri,-6.9689177,107.6333122,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1250000,9,Medium,18,7,3,8,9
